"1","1204142616","cereal","134","moving","316","396"
"1","1204142616","cereal","135","pouring","397","470"
"1","1204142616","cereal","136","moving","471","529"
"1","1204142616","cereal","137","placing","530","560"
"1","1204142858","medicine","234","reaching","60","100"
"1","1204142858","medicine","235","opening","101","225"
"1","1204142858","medicine","236","reaching","226","239"
"1","1204142858","medicine","237","moving","240","306"
"1","1204142858","medicine","238","eating","307","314"
"1","1204142858","medicine","239","reaching","315","318"
"1","1204142858","medicine","240","moving","319","347"
"1","1204142858","medicine","241","drinking","348","395"
"1","1204142858","medicine","242","moving","396","410"
"1","1204142858","medicine","243","placing","411","450"
"1","1204143959","medicine","244","reaching","50","85"
"1","1204143959","medicine","245","opening","86","160"
"1","1204143959","medicine","246","reaching","161","175"
"1","1204143959","medicine","247","moving","176","209"
"1","1204143959","medicine","248","eating","210","232"
"1","1204143959","medicine","249","reaching","233","282"
"1","1204143959","medicine","250","moving","283","314"
"1","1204143959","medicine","251","drinking","315","380"
"1","1204143959","medicine","252","moving","381","400"
"1","1204143959","medicine","253","placing","401","462"
"1","1204144120","medicine","254","reaching","40","80"
"1","1204144120","medicine","255","opening","81","142"
"1","1204144120","medicine","256","reaching","143","160"
"1","1204144120","medicine","257","moving","161","205"
"1","1204144120","medicine","258","eating","206","245"
"1","1204144120","medicine","259","reaching","246","292"
"1","1204144120","medicine","260","moving","293","295"
"1","1204144120","medicine","261","drinking","296","350"
"1","1204144120","medicine","262","moving","351","378"
"1","1204144120","medicine","263","placing","379","411"
"1","1204144410","stacking","176","null","1","61"
"1","1204144410","stacking","177","reaching","62","100"
"1","1204144410","stacking","178","moving","101","144"
"1","1204144410","stacking","179","placing","145","198"
"1","1204144410","stacking","180","reaching","199","236"
"1","1204144410","stacking","181","moving","237","312"
"1","1204144410","stacking","182","placing","313","360"
"1","1204144410","stacking","183","reaching","361","400"
"1","1204144410","stacking","184","moving","401","462"
"1","1204144410","stacking","185","placing","463","506"
"1","1204144410","stacking","186","null","507","548"
"1","1204144736","stacking","187","null","1","66"
"1","1204144736","stacking","188","reaching","67","100"
"1","1204144736","stacking","189","moving","101","135"
"1","1204144736","stacking","190","placing","136","187"
"1","1204144736","stacking","191","null","188","214"
"1","1204144736","stacking","192","reaching","215","243"
"1","1204144736","stacking","193","moving","244","288"
"1","1204144736","stacking","194","placing","289","337"
"1","1204144736","stacking","195","null","338","375"
"1","1204145234","stacking","196","null","1","60"
"1","1204145234","stacking","197","reaching","61","94"
"1","1204145234","stacking","198","moving","95","136"
"1","1204145234","stacking","199","placing","137","191"
"1","1204145234","stacking","200","reaching","192","227"
"1","1204145234","stacking","201","moving","228","275"
"1","1204145234","stacking","202","placing","276","342"
"1","1204145234","stacking","203","reaching","343","379"
"1","1204145234","stacking","204","moving","380","431"
"1","1204145234","stacking","205","placing","432","480"
"1","1204145234","stacking","206","reaching","481","514"
"1","1204145234","stacking","207","moving","515","530"
"1","1204145234","stacking","208","placing","531","576"
"1","1204145234","stacking","209","null","577","600"
"1","1204145527","unstacking","264","null","1","49"
"1","1204145527","unstacking","265","reaching","50","74"
"1","1204145527","unstacking","266","moving","75","115"
"1","1204145527","unstacking","267","placing","116","148"
"1","1204145527","unstacking","268","reaching","149","169"
"1","1204145527","unstacking","269","moving","170","206"
"1","1204145527","unstacking","270","placing","207","256"
"1","1204145527","unstacking","271","reaching","257","283"
"1","1204145527","unstacking","272","moving","284","298"
"1","1204145527","unstacking","273","placing","299","348"
"1","1204145527","unstacking","274","moving","349","394"
"1","1204145527","unstacking","275","placing","395","436"
"1","1204145527","unstacking","276","null","437","488"
"1","1204145630","unstacking","277","null","1","52"
"1","1204145630","unstacking","278","reaching","53","83"
"1","1204145630","unstacking","279","moving","84","173"
"1","1204145630","unstacking","280","placing","174","220"
"1","1204145630","unstacking","281","reaching","221","288"
"1","1204145630","unstacking","282","moving","289","336"
"1","1204145630","unstacking","283","placing","337","380"
"1","1204145630","unstacking","284","null","381","427"
"1","1204145902","unstacking","285","null","1","45"
"1","1204145902","unstacking","286","reaching","46","97"
"1","1204145902","unstacking","287","moving","98","149"
"1","1204145902","unstacking","288","placing","150","202"
"1","1204145902","unstacking","289","reaching","203","246"
"1","1204145902","unstacking","290","moving","247","298"
"1","1204145902","unstacking","291","placing","299","338"
"1","1204145902","unstacking","292","reaching","339","370"
"1","1204145902","unstacking","293","moving","371","441"
"1","1204145902","unstacking","294","placing","442","480"
"1","1204145902","unstacking","295","null","481","517"
"1","1204150645","microwave","138","null","1","49"
"1","1204150645","microwave","139","reaching","50","90"
"1","1204150645","microwave","140","opening","91","239"
"1","1204150645","microwave","141","reaching","240","290"
"1","1204150645","microwave","142","moving","291","420"
"1","1204150645","microwave","143","placing","421","490"
"1","1204150645","microwave","144","reaching","491","535"
"1","1204150645","microwave","145","closing","536","619"
"1","1204150645","microwave","146","null","620","644"
"1","1204150828","microwave","147","null","1","55"
"1","1204150828","microwave","148","reaching","56","110"
"1","1204150828","microwave","149","opening","111","265"
"1","1204150828","microwave","150","reaching","266","300"
"1","1204150828","microwave","151","moving","301","440"
"1","1204150828","microwave","152","placing","441","504"
"1","1204150828","microwave","153","reaching","505","523"
"1","1204150828","microwave","154","closing","524","617"
"1","1204150828","microwave","155","null","618","674"
"1","1204151136","microwave","156","null","1","49"
"1","1204151136","microwave","157","reaching","50","79"
"1","1204151136","microwave","158","opening","80","219"
"1","1204151136","microwave","159","reaching","220","248"
"1","1204151136","microwave","160","moving","249","370"
"1","1204151136","microwave","161","placing","371","422"
"1","1204151136","microwave","162","null","423","438"
"1","1204151136","microwave","163","closing","439","530"
"1","1204151136","microwave","164","null","531","568"
"3","510141923","bending","478","null","1","36"
"3","510141923","bending","479","reaching","37","96"
"3","510141923","bending","480","moving","97","187"
"3","510141923","bending","481","null","188","233"
"3","510141947","bending","482","null","1","37"
"3","510141947","bending","483","reaching","38","115"
"3","510141947","bending","484","moving","116","221"
"3","510141947","bending","485","null","222","267"
"3","510142045","bending","486","null","1","31"
"3","510142045","bending","487","reaching","32","111"
"3","510142045","bending","488","moving","112","188"
"3","510142045","bending","489","null","189","228"
"3","510142336","eating","340","null","1","32"
"3","510142336","eating","341","moving","33","86"
"3","510142336","eating","342","eating","87","131"
"3","510142336","eating","343","moving","132","181"
"3","510142336","eating","344","null","182","225"
"3","510142336","eating","345","moving","226","270"
"3","510142336","eating","346","drinking","279","316"
"3","510142336","eating","347","moving","317","355"
"3","510142336","eating","348","null","356","372"
"3","510142336","eating","349","moving","373","410"
"3","510142336","eating","350","eating","411","442"
"3","510142336","eating","351","moving","443","482"
"3","510142336","eating","352","null","483","540"
"3","510142336","eating","353","moving","541","579"
"3","510142336","eating","354","drinking","580","632"
"3","510142336","eating","355","moving","633","673"
"3","510142336","eating","356","null","674","738"
"3","510142336","eating","357","moving","739","783"
"3","510142336","eating","358","eating","784","867"
"3","510142336","eating","359","moving","868","912"
"3","510142336","eating","360","null","913","936"
"3","510142419","eating","361","null","1","24"
"3","510142419","eating","362","moving","25","91"
"3","510142419","eating","363","eating","92","144"
"3","510142419","eating","364","moving","145","191"
"3","510142419","eating","365","null","192","244"
"3","510142419","eating","366","moving","245","283"
"3","510142419","eating","367","eating","284","337"
"3","510142419","eating","368","moving","338","379"
"3","510142419","eating","369","null","380","418"
"3","510142419","eating","370","moving","419","459"
"3","510142419","eating","371","drinking","460","526"
"3","510142419","eating","372","moving","527","552"
"3","510142419","eating","373","null","553","600"
"3","510142419","eating","374","moving","601","653"
"3","510142419","eating","375","eating","654","699"
"3","510142419","eating","376","moving","700","738"
"3","510142419","eating","377","null","739","772"
"3","510142419","eating","378","moving","773","824"
"3","510142419","eating","379","eating","825","870"
"3","510142419","eating","380","moving","871","902"
"3","510142419","eating","381","null","903","952"
"3","510142419","eating","382","moving","953","986"
"3","510142419","eating","383","eating","987","1018"
"3","510142419","eating","384","moving","1019","1056"
"3","510142419","eating","385","null","1057","1096"
"3","510142800","eating","386","null","1","30"
"3","510142800","eating","387","moving","31","60"
"3","510142800","eating","388","eating","61","118"
"3","510142800","eating","389","moving","119","208"
"3","510142800","eating","390","null","209","270"
"3","510142800","eating","391","moving","271","300"
"3","510142800","eating","392","eating","301","371"
"3","510142800","eating","393","moving","372","431"
"3","510142800","eating","394","null","432","487"
"3","510142800","eating","395","moving","488","541"
"3","510142800","eating","396","drinking","542","610"
"3","510142800","eating","397","moving","611","657"
"3","510142800","eating","398","null","658","715"
"3","510142800","eating","399","moving","716","750"
"3","510142800","eating","400","eating","751","812"
"3","510142800","eating","401","moving","813","868"
"3","510142800","eating","402","null","869","1019"
"3","510143426","placing","296","null","1","24"
"3","510143426","placing","297","reaching","25","65"
"3","510143426","placing","298","moving","66","199"
"3","510143426","placing","299","placing","200","242"
"3","510143446","placing","300","null","1","29"
"3","510143446","placing","301","reaching","30","72"
"3","510143446","placing","302","moving","73","196"
"3","510143446","placing","303","placing","197","244"
"3","510143618","placing","304","null","1","30"
"3","510143618","placing","305","reaching","31","88"
"3","510143618","placing","306","moving","89","229"
"3","510143618","placing","307","placing","230","294"
"3","510144057","takeout","522","null","1","51"
"3","510144057","takeout","523","reaching","52","96"
"3","510144057","takeout","524","opening","97","166"
"3","510144057","takeout","525","reaching","167","214"
"3","510144057","takeout","526","moving","215","296"
"3","510144057","takeout","527","placing","297","324"
"3","510144057","takeout","528","reaching","325","346"
"3","510144057","takeout","529","closing","347","420"
"3","510144139","takeout","530","null","1","38"
"3","510144139","takeout","531","reaching","39","81"
"3","510144139","takeout","532","opening","82","154"
"3","510144139","takeout","533","reaching","155","195"
"3","510144139","takeout","534","moving","196","265"
"3","510144139","takeout","535","placing","266","288"
"3","510144139","takeout","536","reaching","289","306"
"3","510144139","takeout","537","closing","307","394"
"3","510144215","takeout","538","null","1","31"
"3","510144215","takeout","539","reaching","32","68"
"3","510144215","takeout","540","opening","69","121"
"3","510144215","takeout","541","reaching","122","162"
"3","510144215","takeout","542","moving","163","228"
"3","510144215","takeout","543","placing","229","250"
"3","510144215","takeout","544","reaching","251","275"
"3","510144215","takeout","545","closing","276","347"
"3","510144324","cleaning","308","null","1","47"
"3","510144324","cleaning","309","reaching","48","80"
"3","510144324","cleaning","310","moving","81","95"
"3","510144324","cleaning","311","reaching","96","138"
"3","510144324","cleaning","312","opening","139","197"
"3","510144324","cleaning","313","reaching","198","228"
"3","510144324","cleaning","314","moving","229","271"
"3","510144324","cleaning","315","cleaning","272","382"
"3","510144324","cleaning","316","moving","383","416"
"3","510144324","cleaning","317","placing","417","441"
"3","510144324","cleaning","318","reaching","442","459"
"3","510144324","cleaning","319","closing","460","541"
"3","510144350","cleaning","320","null","1","22"
"3","510144350","cleaning","321","reaching","23","56"
"3","510144350","cleaning","322","opening","57","138"
"3","510144350","cleaning","323","reaching","139","155"
"3","510144350","cleaning","324","moving","156","193"
"3","510144350","cleaning","325","cleaning","194","259"
"3","510144350","cleaning","326","moving","260","310"
"3","510144350","cleaning","327","placing","311","329"
"3","510144350","cleaning","328","reaching","330","342"
"3","510144350","cleaning","329","closing","343","422"
"3","510144450","cleaning","330","null","1","10"
"3","510144450","cleaning","331","reaching","11","54"
"3","510144450","cleaning","332","opening","55","123"
"3","510144450","cleaning","333","reaching","124","150"
"3","510144450","cleaning","334","moving","151","215"
"3","510144450","cleaning","335","cleaning","216","287"
"3","510144450","cleaning","336","moving","288","343"
"3","510144450","cleaning","337","placing","344","370"
"3","510144450","cleaning","338","reaching","371","391"
"3","510144450","cleaning","339","closing","392","458"
"3","1204173536","cereal","403","moving","45","70"
"3","1204173536","cereal","404","placing","71","105"
"3","1204173536","cereal","405","reaching","106","133"
"3","1204173536","cereal","406","moving","134","170"
"3","1204173536","cereal","407","pouring","171","235"
"3","1204173536","cereal","408","moving","236","264"
"3","1204173536","cereal","409","placing","265","297"
"3","1204173536","cereal","410","reaching","298","317"
"3","1204173536","cereal","411","moving","318","412"
"3","1204173536","cereal","412","pouring","413","540"
"3","1204173536","cereal","413","moving","541","594"
"3","1204173536","cereal","414","placing","595","660"
"3","1204173846","cereal","415","moving","40","67"
"3","1204173846","cereal","416","placing","68","120"
"3","1204173846","cereal","417","reaching","121","150"
"3","1204173846","cereal","418","moving","151","225"
"3","1204173846","cereal","419","pouring","226","280"
"3","1204173846","cereal","420","moving","281","366"
"3","1204173846","cereal","421","placing","367","398"
"3","1204173846","cereal","422","reaching","399","426"
"3","1204173846","cereal","423","moving","427","552"
"3","1204173846","cereal","424","pouring","553","625"
"3","1204173846","cereal","425","moving","626","717"
"3","1204173846","cereal","426","placing","718","754"
"3","1204174024","cereal","427","moving","40","71"
"3","1204174024","cereal","428","placing","72","114"
"3","1204174024","cereal","429","reaching","115","148"
"3","1204174024","cereal","430","moving","149","303"
"3","1204174024","cereal","431","pouring","304","393"
"3","1204174024","cereal","432","moving","394","452"
"3","1204174024","cereal","433","placing","453","504"
"3","1204174024","cereal","434","reaching","505","537"
"3","1204174024","cereal","435","moving","538","669"
"3","1204174024","cereal","436","pouring","670","816"
"3","1204174024","cereal","437","moving","817","952"
"3","1204174024","cereal","438","placing","953","976"
"3","1204174314","cereal","439","moving","40","70"
"3","1204174314","cereal","440","placing","71","120"
"3","1204174314","cereal","441","reaching","121","154"
"3","1204174314","cereal","442","moving","155","259"
"3","1204174314","cereal","443","pouring","260","332"
"3","1204174314","cereal","444","moving","333","377"
"3","1204174314","cereal","445","placing","378","417"
"3","1204174314","cereal","446","reaching","418","445"
"3","1204174314","cereal","447","moving","446","563"
"3","1204174314","cereal","448","pouring","564","661"
"3","1204174314","cereal","449","moving","662","783"
"3","1204174314","cereal","450","placing","784","810"
"3","1204174554","medicine","546","reaching","40","69"
"3","1204174554","medicine","547","opening","70","146"
"3","1204174554","medicine","548","opening","247","357"
"3","1204174554","medicine","549","reaching","358","370"
"3","1204174554","medicine","550","moving","371","443"
"3","1204174554","medicine","551","eating","444","457"
"3","1204174554","medicine","552","reaching","458","504"
"3","1204174554","medicine","553","reaching","505","535"
"3","1204174554","medicine","554","moving","536","605"
"3","1204174554","medicine","555","drinking","606","648"
"3","1204174554","medicine","556","moving","649","690"
"3","1204174554","medicine","557","placing","691","715"
"3","1204174740","medicine","558","reaching","30","60"
"3","1204174740","medicine","559","opening","61","137"
"3","1204174740","medicine","560","reaching","138","151"
"3","1204174740","medicine","561","moving","152","205"
"3","1204174740","medicine","562","eating","206","228"
"3","1204174740","medicine","563","reaching","229","270"
"3","1204174740","medicine","564","reaching","271","294"
"3","1204174740","medicine","565","moving","295","362"
"3","1204174740","medicine","566","drinking","363","421"
"3","1204174740","medicine","567","moving","422","472"
"3","1204174740","medicine","568","placing","473","522"
"3","1204174844","medicine","569","reaching","50","90"
"3","1204174844","medicine","570","opening","91","170"
"3","1204174844","medicine","571","reaching","171","183"
"3","1204174844","medicine","572","moving","184","235"
"3","1204174844","medicine","573","eating","236","260"
"3","1204174844","medicine","574","reaching","261","318"
"3","1204174844","medicine","575","moving","319","379"
"3","1204174844","medicine","576","drinking","380","449"
"3","1204174844","medicine","577","moving","450","500"
"3","1204174844","medicine","578","placing","501","549"
"3","1204175103","stacking","490","null","1","53"
"3","1204175103","stacking","491","reaching","54","86"
"3","1204175103","stacking","492","moving","87","158"
"3","1204175103","stacking","493","placing","159","215"
"3","1204175103","stacking","494","reaching","216","248"
"3","1204175103","stacking","495","moving","249","303"
"3","1204175103","stacking","496","placing","304","358"
"3","1204175103","stacking","497","reaching","359","392"
"3","1204175103","stacking","498","moving","393","445"
"3","1204175103","stacking","499","placing","446","512"
"3","1204175103","stacking","500","reaching","513","534"
"3","1204175103","stacking","501","moving","535","583"
"3","1204175103","stacking","502","placing","584","648"
"3","1204175103","stacking","503","null","649","695"
"3","1204175316","stacking","504","null","1","46"
"3","1204175316","stacking","505","reaching","47","75"
"3","1204175316","stacking","506","moving","76","126"
"3","1204175316","stacking","507","placing","127","158"
"3","1204175316","stacking","508","moving","159","169"
"3","1204175316","stacking","509","placing","170","227"
"3","1204175316","stacking","510","reaching","228","264"
"3","1204175316","stacking","511","moving","265","325"
"3","1204175316","stacking","512","placing","326","386"
"3","1204175316","stacking","513","null","387","417"
"3","1204175451","stacking","514","null","1","49"
"3","1204175451","stacking","515","reaching","50","77"
"3","1204175451","stacking","516","moving","78","142"
"3","1204175451","stacking","517","placing","143","238"
"3","1204175451","stacking","518","reaching","239","265"
"3","1204175451","stacking","519","moving","266","308"
"3","1204175451","stacking","520","placing","309","374"
"3","1204175451","stacking","521","null","375","409"
"3","1204175622","unstacking","579","null","1","35"
"3","1204175622","unstacking","580","reaching","36","69"
"3","1204175622","unstacking","581","moving","70","124"
"3","1204175622","unstacking","582","placing","125","155"
"3","1204175622","unstacking","583","reaching","156","189"
"3","1204175622","unstacking","584","moving","190","270"
"3","1204175622","unstacking","585","placing","271","317"
"3","1204175622","unstacking","586","moving","318","358"
"3","1204175622","unstacking","587","null","359","373"
"3","1204175712","unstacking","588","null","1","37"
"3","1204175712","unstacking","589","reaching","38","62"
"3","1204175712","unstacking","590","moving","63","140"
"3","1204175712","unstacking","591","placing","141","190"
"3","1204175712","unstacking","592","reaching","191","230"
"3","1204175712","unstacking","593","moving","231","280"
"3","1204175712","unstacking","594","placing","281","316"
"3","1204175712","unstacking","595","reaching","317","340"
"3","1204175712","unstacking","596","moving","341","407"
"3","1204175712","unstacking","597","placing","408","441"
"3","1204175712","unstacking","598","reaching","442","462"
"3","1204175712","unstacking","599","moving","463","514"
"3","1204175712","unstacking","600","placing","515","563"
"3","1204175712","unstacking","601","moving","567","584"
"3","1204175712","unstacking","602","null","585","616"
"3","1204175902","unstacking","603","null","1","34"
"3","1204175902","unstacking","604","reaching","35","81"
"3","1204175902","unstacking","605","moving","82","136"
"3","1204175902","unstacking","606","placing","137","167"
"3","1204175902","unstacking","607","reaching","168","195"
"3","1204175902","unstacking","608","moving","196","238"
"3","1204175902","unstacking","609","placing","239","273"
"3","1204175902","unstacking","610","reaching","274","305"
"3","1204175902","unstacking","611","moving","306","344"
"3","1204175902","unstacking","612","placing","345","382"
"3","1204175902","unstacking","613","reaching","383","400"
"3","1204175902","unstacking","614","moving","401","423"
"3","1204175902","unstacking","615","placing","424","443"
"3","1204175902","unstacking","616","null","444","477"
"3","1204180344","microwave","451","null","1","70"
"3","1204180344","microwave","452","reaching","71","115"
"3","1204180344","microwave","453","opening","116","163"
"3","1204180344","microwave","454","reaching","164","212"
"3","1204180344","microwave","455","moving","213","296"
"3","1204180344","microwave","456","placing","297","364"
"3","1204180344","microwave","457","reaching","365","400"
"3","1204180344","microwave","458","closing","401","500"
"3","1204180344","microwave","459","null","501","526"
"3","1204180515","microwave","460","null","1","50"
"3","1204180515","microwave","461","reaching","51","88"
"3","1204180515","microwave","462","opening","89","194"
"3","1204180515","microwave","463","reaching","195","224"
"3","1204180515","microwave","464","moving","225","306"
"3","1204180515","microwave","465","placing","307","354"
"3","1204180515","microwave","466","reaching","355","383"
"3","1204180515","microwave","467","closing","384","470"
"3","1204180515","microwave","468","null","471","511"
"3","1204180612","microwave","469","null","1","35"
"3","1204180612","microwave","470","reaching","36","85"
"3","1204180612","microwave","471","opening","86","175"
"3","1204180612","microwave","472","reaching","176","215"
"3","1204180612","microwave","473","moving","216","297"
"3","1204180612","microwave","474","placing","298","358"
"3","1204180612","microwave","475","reaching","359","386"
"3","1204180612","microwave","476","closing","387","478"
"3","1204180612","microwave","477","null","479","514"
"4","204140840","microwave","751","null","1","45"
"4","204140840","microwave","752","reaching","46","109"
"4","204140840","microwave","753","opening","110","171"
"4","204140840","microwave","754","reaching","172","193"
"4","204140840","microwave","755","moving","194","271"
"4","204140840","microwave","756","placing","272","322"
"4","204140840","microwave","757","reaching","323","342"
"4","204140840","microwave","758","closing","343","402"
"4","204140840","microwave","759","null","403","442"
"4","204141007","microwave","760","null","1","70"
"4","204141007","microwave","761","reaching","71","121"
"4","204141007","microwave","762","opening","122","187"
"4","204141007","microwave","763","reaching","188","218"
"4","204141007","microwave","764","moving","219","282"
"4","204141007","microwave","765","placing","283","317"
"4","204141007","microwave","766","reaching","318","332"
"4","204141007","microwave","767","closing","333","377"
"4","204141007","microwave","768","null","378","567"
"4","204141211","microwave","769","null","1","30"
"4","204141211","microwave","770","reaching","31","80"
"4","204141211","microwave","771","opening","81","146"
"4","204141211","microwave","772","reaching","147","172"
"4","204141211","microwave","773","moving","173","232"
"4","204141211","microwave","774","placing","233","279"
"4","204141211","microwave","775","reaching","280","297"
"4","204141211","microwave","776","closing","298","344"
"4","204141211","microwave","777","null","345","392"
"4","510171810","takeout","815","null","1","32"
"4","510171810","takeout","816","reaching","33","65"
