"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","19","2","box","468.853515625","331.2455749511719","-523.854 245.234 64.3733"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","20","2","box","471.7218017578125","334.3403625488281","-523.787 245.951 64.4313"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","21","2","box","476.5098571777344","337.52288818359375","-527.141 242.011 63.9169"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","22","2","box","478.36602783203125","336.8144226074219","-530.859 240.827 64.1834"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","23","2","box","474.5576477050781","333.1661071777344","-530.004 240.88 64.6573"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","24","2","box","473.4391174316406","330.3908996582031","-528.478 243.261 65.0402"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","25","2","box","472.7265930175781","330.1734313964844","-529.298 241.327 64.2789"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","26","2","box","470.4351806640625","333.4791259765625","-529.555 241.087 64.5387"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","27","2","box","473.8042907714844","335.1544494628906","-530.998 241.187 64.327"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","28","2","box","465.7323303222656","332.03070068359375","-529.009 241.296 64.7534"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","29","2","box","462.5841369628906","326.9674377441406","-529.204 240.9 64.5521"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","30","2","box","460.5268859863281","319.86846923828125","-530.468 241.285 64.7091"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","31","2","box","458.66082763671875","312.28533935546875","-530.189 240.916 64.7917"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","32","2","box","452.9291687011719","299.8634948730469","-524.772 243.999 64.2968"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","33","2","box","457.6131286621094","295.0488586425781","-529.648 241.112 64.3043"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","34","2","box","454.99444580078125","284.1507263183594","-528.193 242.095 64.5137"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","35","2","box","455.3782043457031","273.0768127441406","-528.42 241.177 64.5041"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","36","2","box","453.00067138671875","263.36083984375","-525.731 243.24 64.6234"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","37","2","box","445.7204284667969","256.86004638671875","-523.284 246.387 64.8826"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","38","2","box","452.6741638183594","254.210693359375","-530.16 241.042 64.3399"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","39","2","box","445.655517578125","244.1967010498047","-524.059 244.804 64.3844"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","40","2","box","409.7504577636719","246.77706909179688","-517.04 306.321 66.2321"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","41","2","box","441.27667236328125","240.46231079101562","-524.456 243.836 64.237"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","42","2","box","446.1654052734375","243.96527099609375","-528.437 241.3 64.2937"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","43","2","box","444.14141845703125","241.8495635986328","-527.914 243.247 65.1228"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","44","2","box","446.60614013671875","247.21090698242188","-531.437 240.189 64.523"
"3","2","204140840","microwave","751","null","null","0.8588245326783565","1","45","45","2","box","443.7498474121094","250.9852752685547","-530.221 240.64 64.4881"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","1","2","box","437.7635192871094","250.06028747558594","-523.191 245.699 64.3167"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","2","2","box","437.2655334472656","247.87879943847656","-521.827 247.284 64.5289"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","3","2","box","448.1389465332031","256.7913818359375","-528.024 241.197 64.6467"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","4","2","box","417.9769592285156","247.93626403808594","-512.971 274.441 66.1348"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","5","2","box","454.2471923828125","268.2156066894531","-532.395 239.942 64.9383"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","6","2","box","443.4211730957031","259.9725036621094","-520.24 246.791 64.8593"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","7","2","box","445.59808349609375","265.8718566894531","-521.832 246.354 64.236"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","8","2","box","451.1955261230469","269.7350158691406","-523.432 244.711 64.7183"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","9","2","box","460.49139404296875","274.7234191894531","-528.937 241.518 64.783"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","10","2","box","465.3975524902344","280.0564880371094","-531.991 240.688 64.6787"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","11","2","box","463.6139221191406","276.56402587890625","-526.905 242.071 64.507"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","12","2","box","462.089599609375","270.19091796875","-524.071 245.554 65.1696"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","13","2","box","459.1767272949219","265.21759033203125","-522.147 246.563 65.122"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","14","2","box","443.8724365234375","251.34988403320312","-511.256 258.626 63.8473"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","15","2","box","476.18951416015625","275.361572265625","-533.354 240.043 63.8391"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","16","2","box","472.6223449707031","269.96099853515625","-528.982 241.128 64.7163"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","17","2","box","465.5910339355469","262.1283264160156","-521.108 247.42 64.3304"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","18","2","box","470.74578857421875","265.0215148925781","-522.71 247.13 65.2341"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","19","2","box","478.17535400390625","273.1263732910156","-528.437 241.378 65.0117"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","20","2","box","482.9310607910156","277.1715393066406","-531.998 241.313 65.0201"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","21","2","box","485.3028259277344","274.19354248046875","-528.975 240.861 64.9011"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","22","2","box","486.7447204589844","277.3533935546875","-531.573 239.479 63.7092"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","23","2","box","468.74853515625","259.2395324707031","-517.528 253.503 65.0583"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","24","2","box","444.8683166503906","243.70838928222656","-510.895 285.372 66.8703"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","25","2","box","480.3035583496094","270.34771728515625","-522.503 246.464 64.887"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","26","2","box","491.03662109375","281.7401428222656","-529.754 241.144 64.8056"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","27","2","box","484.5280456542969","276.1153259277344","-523.913 246.654 65.2719"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","28","2","box","489.05682373046875","279.615234375","-525.495 243.987 64.7108"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","29","2","box","493.8363037109375","282.48834228515625","-527.747 243.133 64.9346"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","30","2","box","488.57843017578125","277.5205993652344","-522.475 247.41 64.672"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","31","2","box","491.61773681640625","281.66180419921875","-524.64 246.246 65.1327"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","32","2","box","498.81402587890625","289.3725280761719","-527.769 241.975 63.9441"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","33","2","box","503.1826171875","290.8843994140625","-531.298 241.365 64.2659"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","34","2","box","495.63922119140625","284.0667419433594","-525.411 247.477 64.8492"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","35","2","box","468.6194763183594","258.50445556640625","-510.097 272.927 66.3205"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","36","2","box","503.3534851074219","290.449951171875","-527.866 242.369 64.2886"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","37","2","box","506.01055908203125","293.9035949707031","-528.531 242.113 64.592"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","38","2","box","502.8307800292969","294.52862548828125","-525.276 244.084 64.3353"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","39","2","box","473.41015625","274.0814514160156","-530.858 294.657 68.7115"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","40","2","box","511.6417236328125","307.5824890136719","-526.931 242.287 64.0858"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","41","2","box","517.257080078125","310.53668212890625","-526.89 242.652 64.5197"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","42","2","box","519.6854858398438","311.9311218261719","-528.016 242.633 64.975"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","43","1","microwave","590.2062377929688","533.4713134765625","-676.425 893.63 188.706"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","43","2","box","517.687255859375","311.4826965332031","-523.442 245.727 64.3976"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","44","1","microwave","584.1543579101562","504.34173583984375","-671.713 891.384 180.763"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","44","2","box","519.8253784179688","323.3981018066406","-523.749 246.427 64.3751"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","45","1","microwave","584.7740478515625","489.1218566894531","-671.146 891.494 181.293"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","45","2","box","527.8331909179688","336.2274169921875","-528.12 242.816 64.6886"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","46","1","microwave","584.6707763671875","464.6265563964844","-671.255 891.496 178.587"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","46","2","box","527.7760009765625","346.58978271484375","-526.119 244.103 65.0438"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","47","1","microwave","587.9734497070312","443.027099609375","-671.975 892.035 179.003"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","47","2","box","534.3285522460938","365.5851135253906","-528.849 241.859 64.463"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","48","1","microwave","587.1154174804688","420.5560302734375","-669.494 893.291 177.783"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","48","2","box","535.8058471679688","384.3763427734375","-527.651 242.897 64.4753"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","49","1","microwave","585.9299926757812","402.7210693359375","-669.574 891.723 174.356"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","49","2","box","527.1926879882812","393.79669189453125","-519.325 252.454 65.9685"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","50","1","microwave","584.5999145507812","384.3547668457031","-666.059 893.384 177.344"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","50","2","box","541.5079345703125","427.5330810546875","-525.412 243.473 64.8202"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","51","1","microwave","581.194091796875","366.7817077636719","-662.514 890.366 176.209"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","51","2","box","545.564697265625","450.2104797363281","-525.075 243.895 64.6397"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","52","1","microwave","586.3445434570312","352.42425537109375","-661.319 893.175 179.706"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","52","2","box","550.8867797851562","477.0805969238281","-524.688 244.519 64.0068"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","53","1","microwave","591.3024291992188","458.886962890625","-660.479 893.025 177.317"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","53","2","box","561.3272094726562","453.22723388671875","-527.906 241.913 64.8309"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","54","1","microwave","588.4180908203125","492.8670349121094","-655.75 893.069 180.667"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","54","2","box","566.8667602539062","456.5318908691406","-527.766 242.44 64.3987"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","55","1","microwave","589.962158203125","499.1372985839844","-654.832 893.627 180.737"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","55","2","box","574.2160034179688","467.3941650390625","-531.14 241.724 64.5406"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","56","1","microwave","592.9697265625","484.8448791503906","-653.262 890.99 179.153"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","56","2","box","575.140869140625","475.49591064453125","-525.544 243.365 64.2509"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","57","1","microwave","599.74365234375","470.32049560546875","-655.158 891.857 179.153"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","57","2","box","582.364013671875","485.4259948730469","-527.541 242.757 64.7355"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","58","1","microwave","591.7470703125","431.5340270996094","-642.028 884.286 188.916"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","58","2","box","580.1764526367188","489.9581298828125","-520.715 248.603 64.9779"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","59","1","microwave","607.9689331054688","431.1783752441406","-655.83 894.263 178.871"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","59","2","box","593.1193237304688","501.1430969238281","-527.501 243.028 65.119"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","60","1","microwave","612.0616455078125","419.7254943847656","-656.375 894.052 179.7"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","60","2","box","597.8563232421875","503.7420654296875","-528.496 242.979 65.3793"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","61","1","microwave","611.0050659179688","412.38037109375","-656.584 892.687 179.381"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","61","2","box","596.076416015625","502.4941101074219","-524.354 245.594 65.3378"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","62","1","microwave","613.0330810546875","408.83172607421875","-656.424 891.387 178.005"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","62","2","box","602.7802124023438","505.33935546875","-527.602 243.016 65.1068"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","63","1","microwave","601.6721801757812","386.3049011230469","-642.507 880.744 190.693"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","63","2","box","604.9542846679688","505.3207092285156","-528.316 243.626 64.6763"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","64","1","microwave","616.2125244140625","409.5098876953125","-655.943 894.548 180.304"
"3","2","204140840","microwave","752","reaching","null","0.7439647755744675","46","109","64","2","box","600.828857421875","503.0052185058594","-524.233 246.096 64.8909"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","1","1","microwave","615.3739013671875","411.2363586425781","-656.251 894.244 179.763"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","1","2","box","607.7667846679688","505.3951721191406","-529 242.606 64.5773"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","2","1","microwave","613.3040771484375","408.9658203125","-656.207 893.035 178.964"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","2","2","box","603.6818237304688","503.5328674316406","-524.876 244.919 64.8255"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","3","1","microwave","611.7793579101562","406.12774658203125","-655.747 893.167 178.796"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","3","2","box","601.1526489257812","502.5945129394531","-523.138 246.879 65.2841"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","4","1","microwave","620.598388671875","354.2237548828125","-659.277 905.621 178.582"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","4","2","box","607.9804077148438","523.0883178710938","-531.406 247.372 62.2125"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","5","1","microwave","618.15869140625","301.873046875","-656.686 905.512 179.079"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","6","1","microwave","605.3113403320312","279.0022277832031","-646.271 894.284 187.888"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","7","1","microwave","619.8135986328125","387.4698486328125","-659.948 907.021 178.595"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","7","2","box","603.2269287109375","531.6322631835938","-526.464 250.807 62.7637"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","8","1","microwave","612.9607543945312","416.0409851074219","-656.106 905.641 180.386"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","8","2","box","596.847900390625","511.5428161621094","-525.547 256.991 64.238"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","9","1","microwave","599.3722534179688","405.24755859375","-645.857 893.229 186.985"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","9","2","box","598.81884765625","509.18817138671875","-525.894 255.334 63.9"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","10","1","microwave","604.5081176757812","423.0505065917969","-652.889 900.31 174.777"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","10","2","box","586.7230224609375","494.017578125","-521.712 268.964 65.7245"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","11","1","microwave","612.9988403320312","425.6837158203125","-659.144 904.273 177.737"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","11","2","box","599.5536499023438","508.9595947265625","-525.295 252.098 62.8067"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","12","1","microwave","611.4819946289062","419.012939453125","-659.423 898.509 173.608"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","12","2","box","599.4962158203125","507.76611328125","-525.381 251.46 62.7096"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","13","1","microwave","610.289794921875","412.4193420410156","-656.701 897.798 178.661"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","13","2","box","598.9413452148438","503.70208740234375","-524.69 253.235 62.763"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","14","1","microwave","612.2731323242188","407.9024353027344","-656.463 903.922 178.18"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","14","2","box","594.1397705078125","502.0848388671875","-522.563 257.018 63.8283"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","15","1","microwave","606.3416748046875","360.56756591796875","-651.616 894.14 177.435"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","15","2","box","599.938232421875","523.6282348632812","-525.328 252.012 62.7791"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","16","1","microwave","593.2286376953125","292.3956298828125","-640.164 879.052 187.94"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","17","1","microwave","606.267822265625","309.5149230957031","-656.151 891.027 174.049"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","18","1","microwave","607.9244995117188","293.0507507324219","-656.351 892.656 178.029"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","19","1","microwave","609.3148803710938","244.5697479248047","-656.345 889.692 178.448"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","20","1","microwave","608.8836059570312","332.7723388671875","-657.107 887.558 179.092"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","20","2","box","604.6854248046875","524.3169555664062","-530.584 247.071 62.0879"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","21","1","microwave","605.1759643554688","377.1545715332031","-653.886 886.608 181.786"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","21","2","box","602.886962890625","493.7541809082031","-530.15 247.152 62.2046"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","22","1","microwave","601.9824829101562","400.11163330078125","-653.927 881.803 180.998"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","22","2","box","600.4003295898438","476.08935546875","-528.365 248.36 62.4197"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","23","1","microwave","646.1845703125","440.3458251953125","-709.261 863.316 185.171"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","23","2","box","599.7647094726562","462.55712890625","-529.396 248.798 62.7418"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","24","1","microwave","647.6699829101562","456.9405822753906","-708.716 865.238 188.582"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","24","2","box","602.6304321289062","454.6159362792969","-531.794 245.337 62.6832"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","25","1","microwave","648.8729858398438","468.09149169921875","-710.923 855.84 189.179"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","25","2","box","596.815185546875","442.8179626464844","-529.195 247.71 62.6196"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","26","1","microwave","648.8246459960938","468.6265869140625","-710.558 858.059 192.551"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","26","2","box","592.9806518554688","432.4979553222656","-527.689 249.498 62.2927"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","27","1","microwave","589.8711547851562","362.02203369140625","-661.263 792.831 219.578"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","27","2","box","596.3184204101562","435.62738037109375","-530.859 246.687 62.1479"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","28","1","microwave","633.5142211914062","376.0649108886719","-705.845 835.463 196.521"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","28","2","box","590.0648803710938","442.7424011230469","-526.656 250.376 62.3199"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","29","1","microwave","584.7103271484375","250.89608764648438","-655.506 773.567 224.512"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","29","2","box","598.279541015625","463.1317443847656","-532.594 245.655 62.5825"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","30","1","microwave","582.7238159179688","230.4810028076172","-654.003 770.764 228.075"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","30","2","box","596.5381469726562","467.8103942871094","-532.113 246.093 62.6298"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","31","1","microwave","635.468017578125","310.542724609375","-713.489 821.636 197.859"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","31","2","box","592.6597290039062","465.8584899902344","-529.663 246.545 62.3067"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","32","1","microwave","572.2704467773438","198.3069305419922","-650.043 744.784 234.123"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","32","2","box","586.8794555664062","461.5501708984375","-526.047 249.399 62.798"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","33","1","microwave","634.9863891601562","298.76702880859375","-717.649 811.642 204.171"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","33","2","box","578.3826904296875","450.34088134765625","-522.934 256.035 62.5545"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","34","1","microwave","634.6531372070312","310.87371826171875","-719.23 808.865 206.154"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","34","2","box","586.4124145507812","443.9966125488281","-529.704 247.742 62.4436"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","35","1","microwave","634.3944702148438","316.98724365234375","-723.84 802.311 207.451"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","35","2","box","584.554931640625","435.5088195800781","-529.668 247.528 63.0522"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","36","1","microwave","620.4482421875","309.7686462402344","-725.702 760.242 191.573"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","36","2","box","574.1593627929688","422.2162780761719","-525.364 252.014 63.0854"
"3","2","204140840","microwave","753","opening","opening","0.6668011565552693","110","171","37","1","microwave","529.7006225585938","155.7252197265625","-619.545 645.299 250.188"
